X,Y,Z,iscell,slope,slope_p
-369,-1190,-254,True,4.3481312824925954e-07,0.2289708320927693
-259,-1088,-254,False,1.0024227725730708e-07,0.8721726208999272
-351,-1100,-254,True,1.5203514032522074e-08,0.9867523908006293
-298,-1081,-254,False,9.048194217508575e-07,0.6037122381118125
-549,-1054,-254,True,-2.425375844250135e-07,0.6100743004909729
-247,-1046,-254,True,-4.358940957949703e-07,0.4264915051509959
-471,-1122,-254,False,-4.866590364843607e-06,0.00833746870134495
-409,-984,-254,True,-6.204284160592073e-07,0.4978159601972195
-487,-1046,-254,True,9.181433702797613e-07,0.4145544088900014
-235,-860,-254,False,-1.2260655714851403e-07,0.8633646057622907
-242,-1040,-254,False,-3.167986949253614e-07,0.8159377718589971
-249,-1190,-254,True,2.137277577486166e-08,0.9589757249016244
-283,-1078,-254,False,2.2640851850952197e-07,0.7381933373423133
-427,-1196,-254,False,-4.907050161127907e-08,0.9293815552208551
-325,-924,-254,False,-6.969203030277674e-07,0.13034855719635205
-421,-1118,-254,True,-9.602671770073376e-08,0.7867997931202788
-285,-842,-254,False,-2.0523186674132526e-07,0.5580025967898021
-343,-1006,-254,True,3.42522752778287e-07,0.6029794898138799
-435,-908,-254,True,-2.0587498166384677e-07,0.7115329961017773
-373,-894,-254,True,-1.0818076917699277e-07,0.8163663880802399
-245,-1108,-254,False,-4.166681780936214e-07,0.4840673321895894
-391,-1068,-254,True,-4.310720888222505e-07,0.46852153598894175
-545,-802,-254,True,-5.257261627791339e-07,0.1289300509417098
-579,-926,-254,True,-3.261440061406569e-08,0.9074215527282777
-405,-830,-254,True,-5.146932497870571e-07,0.3938735947442883
-449,-1178,-254,True,2.008778573081523e-07,0.7020973312996686
-331,-1022,-254,True,-8.866523528551073e-07,0.20716821553226178
-377,-904,-254,True,6.911908154062655e-07,0.26692894779322285
-298,-1105,-254,True,-1.566050430563151e-07,0.8165832725149044
-577,-1002,-254,True,3.566159128377735e-07,0.1975275125536651
-455,-868,-254,True,1.8656062306316582e-07,0.7953090648305878
-327,-1080,-254,False,-5.936768217360384e-08,0.9543433277079524
-295,-870,-254,False,-9.118887599309732e-09,0.9845688367156333
-397,-1156,-254,True,-1.5841276412410538e-07,0.7176629173053789
-457,-846,-254,True,-3.6729963210296924e-07,0.6504072064733188
-307,-958,-254,True,-1.410588845185001e-07,0.7710086963111394
-459,-1206,-254,True,2.942730928467809e-07,0.5400530009793953
-341,-1150,-254,True,3.188879371614861e-08,0.9564369619941371
-388,-840,-254,False,-2.201448775660571e-07,0.8644707103512563
-383,-1146,-254,True,-1.011997066120065e-07,0.899031286645684
-571,-842,-254,True,4.047461172860355e-07,0.21668740879457443
-243,-1024,-254,True,-4.2531366910068295e-07,0.4360956179865494
-513,-834,-254,False,-2.1239352440433527e-08,0.9410390455265496
-263,-994,-254,True,6.294972665015102e-07,0.2758806597776356
-365,-1164,-254,True,-8.659408665884323e-08,0.8603533146815945
-329,-950,-254,False,5.552197977873483e-07,0.22422236360957257
-355,-1168,-254,True,-2.0120068063047858e-07,0.6953109412476564
-453,-1156,-254,True,-9.47890440953578e-08,0.8598886812376799
-361,-998,-254,True,-4.0110118427273764e-07,0.6717083014883027
-509,-932,-254,True,-3.829692651958318e-07,0.14652066051139578
-483,-1070,-254,True,1.2989776924680076e-07,0.829713516135453
-337,-826,-254,False,1.1114479809319133e-07,0.7030102085529868
-567,-816,-254,True,1.4003477269533879e-07,0.5870683946724717
-239,-834,-254,True,2.946696980222168e-07,0.4103630109766089
-377,-1208,-254,False,-3.198499576769744e-07,0.37159981877319626
-263,-1150,-254,True,-4.1689300737521953e-07,0.5392005005408755
-405,-964,-254,True,2.9393090598838537e-07,0.7100415579297149
-497,-1202,-254,True,-9.562026383144505e-07,0.033723250890023995
-271,-974,-254,True,1.133589777411903e-07,0.8314599693355222
-561,-868,-254,True,1.894514302368801e-07,0.5400909903472773
-473,-1190,-254,True,1.5645246132664294e-07,0.7709402013596856
-415,-868,-254,True,4.27875533514213e-07,0.4629099288333707
-364,-1020,-254,False,8.50930325777561e-07,0.6089635513903816
-321,-1004,-254,True,1.1314913393678043e-06,0.10957251431681593
-383,-1052,-254,True,4.848034579040517e-07,0.4852962826206463
-475,-908,-254,False,-3.405146962226989e-07,0.5529741228899523
-227,-922,-254,False,6.004106998174854e-07,0.45267228781966806
-233,-814,-254,True,3.4128327535182955e-07,0.19199986261729723
-391,-1044,-254,True,-4.144460830450589e-08,0.9612615692267659
-319,-1088,-254,False,9.323170197463998e-08,0.956167266844229
-289,-916,-254,True,-1.855648326455031e-07,0.7355196558270934
-579,-1008,-254,True,-3.4588317947598843e-07,0.2524500890573601
-260,-1167,-254,False,-1.0114143764760325e-07,0.9240314728873911
-513,-1064,-254,True,2.2023018085778594e-08,0.9702180537872793
-465,-1064,-254,True,-1.197893931036658e-07,0.768800461988884
-479,-1104,-254,True,-4.604670512976606e-07,0.3933034996626322
-245,-912,-254,True,-2.3312176760916494e-07,0.8189733313934929
-303,-1120,-254,True,-5.421477447261181e-07,0.48037516566882765
-329,-1138,-254,True,3.811658196015002e-07,0.47952848310693097
-287,-856,-254,True,-7.752267286592106e-10,0.998581271111728
-299,-896,-254,False,2.2136560242879728e-07,0.5712200003921235
-379,-1146,-254,True,3.652020295763208e-07,0.5608412203357679
-349,-816,-254,True,-4.896129774479493e-08,0.8383210958069709
-319,-1014,-254,False,-4.526249556438874e-07,0.5980724181528947
-323,-1061,-254,False,3.5263295634162726e-07,0.851024440765917
-351,-1010,-254,True,1.8145420840250235e-07,0.8379643019303491
-342,-1000,-254,True,6.756749652689302e-07,0.6384827936854451
-245,-948,-254,True,-2.869380933758484e-07,0.581085346127207
-455,-1104,-254,True,-1.9643299778497215e-07,0.6594373645053528
-404,-969,-254,False,-7.134442960030668e-07,0.5490558780833563
-365,-1132,-254,True,-3.693750680231915e-07,0.612358563453971
-229,-1064,-254,True,-4.760333892892391e-07,0.4468139972546339
-409,-1104,-254,True,8.689874017291206e-08,0.8532162303604556
-333,-1102,-254,True,1.854992364961991e-07,0.7991592726130541
-449,-1060,-254,True,-1.494216902211071e-07,0.7137559283799622
-355,-1194,-254,True,-1.734046204105251e-09,0.9979925369628073
-251,-856,-254,True,2.5236730432239206e-07,0.7013849116976925
-415,-876,-254,True,4.796139590717159e-07,0.5195972275674421
-309,-1010,-254,True,2.94672135026471e-07,0.7026449659039071
-451,-904,-254,True,3.738231722592934e-08,0.957261282764067
-415,-922,-254,True,2.885205284862665e-07,0.601289897471516
-387,-924,-254,True,-6.527482444105861e-07,0.3114501871174309
-393,-1148,-254,True,-1.6764536698903063e-07,0.7976295221725285
-247,-894,-254,True,3.2066826770367525e-07,0.6716246775968355
-453,-986,-254,False,-1.078140259387466e-07,0.7318323221934355
-391,-938,-254,True,4.266322576862401e-07,0.4912850261256564
-303,-1020,-254,True,-1.1059528918310544e-07,0.8353206870164379
-249,-964,-254,False,-1.1992076977996342e-06,0.040161171735380974
-495,-860,-254,True,-4.5384710642564675e-07,0.3918344900646099
-463,-1046,-254,True,-4.0864638339614805e-07,0.2882533141376662
-339,-1213,-254,False,-7.154921984082005e-07,0.5533250002177421
-409,-1074,-254,True,-2.186918036001652e-07,0.710527615632252
-339,-1172,-254,False,-1.2321421445968665e-07,0.8402868416365573
-239,-864,-254,False,1.541034131839127e-08,0.9808705377491248
-477,-1210,-254,False,6.391311919458643e-07,0.585489336609417
-305,-1126,-254,True,-3.7980369010790325e-07,0.596634273591828
-269,-816,-254,True,-4.4452829244446696e-07,0.10985545497608785
-235,-1010,-254,True,3.420252931836074e-07,0.6414693975196635
-398,-966,-254,True,-2.4890914225616593e-07,0.7296284844013674
-227,-1076,-254,False,3.134798307417545e-07,0.6120549779344331
-355,-960,-254,False,-5.949543172845745e-07,0.22788472058980486
-391,-1162,-254,True,-6.076201205966394e-07,0.21667010312811413
-427,-818,-254,False,1.0576488532255476e-06,0.08849848386661699
-491,-1116,-254,True,1.657783216373894e-07,0.7766041519546605
-357,-1057,-254,False,1.5154956963799286e-06,0.2650981815857189
-553,-802,-254,True,2.8421075544084403e-07,0.3849367869096175
-244,-1140,-254,False,-7.968856798630302e-07,0.3665605766663389
-471,-1040,-254,True,-2.713795233764901e-07,0.7265852592797513
-419,-952,-254,True,-3.2412718158404226e-07,0.4610865258976593
-395,-1056,-254,True,1.8888219884880347e-07,0.7925235310382621
-279,-1142,-254,False,3.214196370773337e-08,0.939892854097233
-448,-933,-254,True,-5.793985474082346e-07,0.4793529846016983
-403,-898,-254,True,2.5439236499345015e-07,0.7071997974768119
-411,-842,-254,True,-6.464870108286733e-07,0.16631032770602214
-485,-1024,-254,True,-4.065376770556609e-07,0.6308239987877189
-415,-976,-254,True,-1.146757167079687e-07,0.8638401092313548
-247,-1130,-254,True,-8.854373650892578e-07,0.16189017323585056
-495,-1038,-254,True,1.2957762568257384e-07,0.843648125375777
-405,-882,-254,True,-8.260380127664749e-07,0.2969332491120012
-574,-1105,-254,True,-1.6677260512866545e-07,0.785482442336616
-341,-1140,-254,True,1.8507230938461173e-07,0.7565691035214864
-427,-1158,-254,True,-1.0975766019945854e-07,0.7876146060077163
-299,-1136,-254,False,-2.1980747561353196e-07,0.5719673452668841
-237,-1168,-254,True,-7.770876701059763e-08,0.8437726154604415
-505,-822,-254,True,6.460296947589113e-08,0.8589405334273295
-291,-1116,-254,True,3.482163591260835e-07,0.569373350984083
-633,-978,-254,True,-3.0152172186963656e-07,0.2342821547166299
-531,-1144,-254,True,3.51362512277679e-07,0.31267769229909614
-491,-816,-254,False,1.8612219635767494e-08,0.9539202626434912
-437,-887,-254,False,1.0545254720053745e-06,0.4458053690513758
-306,-1103,-254,False,-8.140042316291071e-08,0.9520232644377092
-237,-1016,-254,True,-4.916237923413365e-07,0.4383806223900061
-435,-802,-254,True,6.959941959112881e-08,0.917414368798148
-315,-1212,-254,True,-1.2458900513112003e-07,0.8221519540372123
-400,-817,-254,False,-4.913700593409931e-07,0.592960435638383
-268,-1028,-254,False,1.5725722043855633e-07,0.8919649249693687
-231,-1112,-254,True,2.952152999316306e-07,0.6719480964705176
-252,-921,-254,False,7.334152437824447e-08,0.9693180004477717
-477,-982,-254,True,-1.7214111997964584e-07,0.7015487305575399
-553,-1072,-254,False,1.7918990401702436e-07,0.6002684105785958
-299,-912,-254,True,1.2514825213940085e-08,0.9741445547658358
-381,-914,-254,True,3.875604601860477e-07,0.6111935859848456
-581,-872,-254,True,2.0985026344545745e-07,0.5229060987832963
-293,-868,-254,True,3.5258942538597527e-07,0.5595171920355613
-593,-832,-254,True,1.6372835229773642e-07,0.5220805509481827
-365,-1204,-254,True,-1.0709505987672464e-07,0.8364771995987748
-257,-947,-254,False,-7.752456457738387e-07,0.7030153646353418
-323,-812,-254,True,6.06993129337573e-08,0.8548647155742227
-343,-916,-254,True,-4.875228899578597e-07,0.1253628482459723
-333,-846,-254,False,-1.7284971486405157e-07,0.588700617217437
-437,-1180,-254,True,2.0033212997141747e-08,0.9719854443248013
-261,-1132,-254,True,5.589354836588584e-09,0.9904713854945211
-555,-872,-254,False,2.3574415654165884e-08,0.9674454741013285
-485,-1054,-254,True,-3.1206656560859343e-07,0.671467278470436
-599,-866,-254,True,2.394326072127656e-07,0.5838310601227523
-513,-986,-254,False,7.778188875588474e-08,0.8360584268178912
-579,-830,-254,True,-1.8778126089989788e-07,0.511215775265015
-449,-980,-254,True,1.2850854035448003e-07,0.745005124319656
-509,-1058,-254,False,-1.8759167180750332e-07,0.8078274598365
-619,-1196,-254,True,-4.1745044346201485e-08,0.8398638475893871
-355,-1122,-254,True,3.8415622600128134e-07,0.5794085495761492
-455,-964,-254,True,-7.304780429086115e-09,0.9849635042181317
-399,-836,-254,True,1.2472602375425156e-08,0.9823683631268018
-449,-1164,-254,True,-3.2755381645782286e-07,0.5179020602077191
-353,-1084,-254,True,2.895757337899265e-07,0.6584939029566181
-459,-994,-254,True,-7.562879055868045e-08,0.8328273330668201
-555,-878,-254,True,-2.1392282585437384e-07,0.6332351813935915
-515,-1084,-254,False,2.040060620782812e-07,0.7944622345307463
-305,-1032,-254,False,3.13996220703857e-07,0.6474395308873102
-513,-822,-254,True,-6.591874302176056e-08,0.840020087285152
-445,-932,-254,False,-1.5386835391588354e-07,0.7646554603352447
-298,-1062,-254,False,-1.7855784113225068e-07,0.9084907905857721
-335,-942,-254,True,-1.3093806821686117e-07,0.7427398309284796
-503,-898,-254,False,1.7517055760057564e-07,0.636863426419578
-323,-1122,-254,True,2.80194447363772e-07,0.5888076950198813
-475,-1013,-254,False,-2.550800325793018e-07,0.856267615788844
-261,-1084,-254,False,-8.326368025746533e-07,0.34790175328410233
-515,-1092,-254,True,6.456059840222395e-07,0.34790670590073003
-363,-946,-254,True,2.568950714475249e-07,0.6430928735563521
-619,-932,-254,True,2.505079158126721e-08,0.9222150068779245
-283,-1064,-254,True,-1.5130233381400407e-07,0.7962007546128236
-319,-1034,-254,False,-7.782453059274152e-07,0.6048968992541665
-407,-1082,-254,True,-1.51610825694499e-07,0.7039423333182688
-235,-1190,-254,True,-4.5248034550550267e-08,0.9016555120372831
-256,-1104,-254,False,-2.812583437644796e-06,0.20320455515819358
-277,-1104,-254,True,-9.119561720339343e-08,0.8826165738770508
-385,-876,-254,False,-1.7728807037097736e-06,0.23329273699654518
-243,-914,-254,True,-1.324519766837345e-07,0.8822090664818083
-597,-818,-254,False,-1.1593012131983667e-07,0.5936996411035949
-567,-806,-254,True,6.515171987984966e-08,0.8345360921110617
-565,-904,-254,False,5.358893613474602e-07,0.13495080073325513
-309,-808,-254,True,-3.262539281972047e-07,0.3986564626315393
-539,-1108,-254,True,1.0232938790953697e-07,0.8607147970163904
-275,-1018,-254,True,-1.121211486313141e-06,0.18565169621081556
-299,-1066,-254,False,6.34108262294419e-08,0.9715859784786927
-349,-1130,-254,True,-2.523176207031176e-07,0.7165871192865232
-471,-804,-254,True,2.276963443805442e-08,0.9709392565033202
-392,-833,-254,False,1.5098586175662947e-06,0.2913813223594164
-401,-878,-254,True,2.5153624857715555e-08,0.9716283617532067
-427,-838,-254,False,6.938718059060703e-07,0.24863902419134853
-273,-966,-254,True,-3.0387251021650234e-07,0.5906599127181456
-321,-1018,-254,False,-4.636281901375421e-06,0.19956616365888893
-475,-1037,-254,False,-1.5791582325569743e-06,0.5713108206148524
-365,-828,-254,True,6.302557308849071e-07,0.029310559159474267
-517,-848,-254,True,3.421261603407602e-07,0.24822120932834232
-383,-1198,-254,False,-1.262299780820733e-07,0.6122126106049203
-301,-810,-254,False,-8.611933735170057e-08,0.8210649416774463
-506,-1170,-254,False,-1.1102416622272284e-06,0.20657554687881238
-247,-858,-254,False,6.53895345792574e-07,0.13209521822204312
-581,-862,-254,True,-1.1390235803568837e-07,0.7692161402059544
-285,-1072,-254,True,9.887954434512898e-08,0.892711494818945
-529,-880,-254,True,2.3041722266975345e-08,0.9434734578927237
-465,-826,-254,True,-3.614899335359295e-07,0.5144641224783353
-385,-992,-254,True,-3.0327604735200355e-07,0.6962598426513668
-458,-884,-254,False,4.955368831109953e-07,0.46253238732808966
-257,-874,-254,True,4.747252385746192e-07,0.4911125996685537
-371,-936,-254,True,-2.2353970231168322e-07,0.6485682947086633
-427,-818,-254,True,5.426300670675306e-07,0.363271080526833
-345,-1096,-254,True,1.4655216849333438e-08,0.986203681689923
-327,-964,-254,True,3.587936628916871e-07,0.47399173828722574
-390,-848,-254,False,1.8540025393642994e-07,0.8778912969724877
-345,-1024,-254,True,-7.350528802458538e-08,0.9184456744920309
-403,-862,-254,True,2.9299171520290537e-07,0.6067637184877297
-363,-1106,-254,True,-1.8035269830242652e-08,0.9768701808756874
-287,-1213,-254,False,-2.4650548241176596e-06,0.0501627440808928
-521,-1110,-254,True,-1.3959216342294541e-08,0.9850924499240349
-451,-848,-254,True,6.603628092780272e-07,0.408140233424523
-381,-1026,-254,True,2.753507197484743e-07,0.7127689187698614
-289,-834,-254,True,1.8470136887748867e-07,0.7783980029590034
-303,-912,-254,True,-2.0840565958446954e-07,0.590917222307896
-459,-936,-254,True,9.703688445005106e-08,0.8660193956431375
-297,-1076,-254,False,-4.881539245759005e-07,0.4774106524815146
-358,-1011,-254,False,-1.7552064511381809e-06,0.23347576541725576
-364,-952,-254,False,2.0283222915097715e-07,0.8899209473888307
-293,-1128,-254,True,3.7090154064220973e-07,0.4262753642364995
-365,-1116,-254,False,-7.599749269437057e-08,0.9087086253341643
-459,-1092,-254,True,-7.330984968732623e-08,0.8597514988227235
-291,-1200,-254,True,2.873034557889658e-07,0.511840449602615
-411,-1126,-254,True,-7.05804424088303e-08,0.8581892934043961
-587,-924,-254,False,-1.4072558479936605e-07,0.610774915846422
-449,-946,-254,True,2.418593486121396e-07,0.6296681079930551
-563,-944,-254,True,2.0735661248193852e-07,0.48725750281272306
-315,-1106,-254,True,-2.860405955725382e-07,0.7130275873542702
-380,-891,-254,False,6.30553905692882e-07,0.6086789655175098
-513,-1022,-254,True,7.942471380934022e-07,0.175527515753884
-339,-880,-254,True,3.4279726149179743e-07,0.22986347476533384
-495,-1052,-254,False,4.984961342074631e-10,0.999546240168639
-295,-858,-254,True,-4.173121076508252e-07,0.478997827404136
-319,-1166,-254,False,4.815389324619644e-07,0.3436707896756759
-381,-1116,-254,False,-2.866268181466547e-07,0.6996536299840084
-273,-1076,-254,False,-8.383168000415331e-07,0.3290738802824146
-367,-1204,-254,False,-2.269899326154648e-07,0.8738985272540519
-373,-931,-254,False,-7.068774780275954e-07,0.7660458404986863
-243,-1206,-254,True,-1.671323375311885e-07,0.7003102335375114
-575,-856,-254,True,-6.350367876707676e-08,0.8543445730011755
-369,-994,-254,True,1.812203060130913e-07,0.8006889788590987
-513,-972,-254,True,-4.74981361442931e-07,0.2359587271268682
-505,-1046,-254,True,-2.8225258618572895e-07,0.7636697712629419
-477,-1016,-254,False,-3.8610703183618583e-07,0.8295866317734181
-373,-1066,-254,True,-1.6796774061065532e-07,0.736772855129072
-353,-1020,-254,True,1.2794856234298278e-07,0.843062091708955
-360,-1002,-254,False,-6.843801959361007e-07,0.7448981466637452
-295,-990,-254,True,1.3252413541034216e-07,0.8034968312009807
-361,-1098,-254,False,5.417384880706117e-07,0.3129898983110377
-431,-1088,-254,True,-1.54407012723419e-07,0.6055816682535207
-467,-970,-254,True,-1.5833730615274997e-08,0.9710862957055029
-619,-1008,-254,True,3.717983361295475e-07,0.03267799448109079
-328,-1051,-254,False,-3.453382613565872e-06,0.06963058764495379
-453,-858,-254,True,-1.3536710449979065e-06,0.044395606032230556
-339,-1128,-254,True,-3.365500467606937e-07,0.5686061550286863
-410,-1024,-254,False,-4.895965275002624e-07,0.8371007847242457
-587,-800,-254,False,-3.4242529918814573e-07,0.47456059677394746
-491,-840,-254,True,1.2754227874822737e-07,0.8288753474744835
-603,-1086,-254,True,-2.1927652941987722e-07,0.3682382979717196
-459,-1014,-254,True,-1.9842352367346223e-07,0.6764961808333085
-393,-1028,-254,True,-7.531786037416274e-08,0.9159037378875748
-425,-1046,-254,True,6.003505666968813e-07,0.4270408030180629
-410,-809,-254,False,6.563108330536597e-07,0.5559753857291647
-229,-1186,-254,True,3.887260060550945e-08,0.9266292886991889
-253,-1046,-254,True,-2.9398635960869613e-08,0.9625195424916233
-315,-958,-254,True,-6.782740853139993e-07,0.28935020814341067
-255,-984,-254,True,-5.467160765566151e-07,0.31354531898984445
-397,-1116,-254,True,3.7436843341483144e-07,0.49103869844071957
-469,-1080,-254,True,-2.664157069177563e-07,0.6831397866814318
-290,-885,-254,False,-1.0790052253110982e-07,0.8732553875919762
-314,-1189,-254,False,-8.696933924999011e-07,0.544763688140111
-501,-910,-254,True,-1.4002538714984083e-07,0.6315074181846033
-571,-1032,-254,True,-3.9029956385991076e-07,0.2656206878230273
-305,-832,-254,True,-2.0454276737409772e-07,0.6541291034478453
-417,-1202,-254,True,8.932721862673527e-08,0.8658917615664383
-491,-938,-254,True,-7.769674976496641e-08,0.8138519929515363
-535,-920,-254,True,2.7419907769417886e-07,0.3374636452598706
-637,-850,-254,False,5.935240031320697e-08,0.7483360930404042
-371,-1118,-254,False,-2.724493770706594e-07,0.810295270364755
-501,-840,-254,True,-2.1180405881628192e-09,0.9963640413625593
-467,-1118,-254,True,3.112597513628626e-07,0.4111430722655781
-451,-1020,-254,False,-2.0597437898765014e-07,0.5947811090570465
-339,-1104,-254,True,1.923089096629205e-07,0.7712182651890471
-519,-904,-254,True,-1.1450333687245445e-08,0.9690644248196856
-411,-972,-254,True,-6.47499639811506e-07,0.3255034856172848
-393,-1128,-254,True,5.989084538667299e-07,0.41763849169807
-439,-1160,-254,True,5.407380280176967e-07,0.3591212016663685
-627,-1184,-254,True,-5.0675415207211e-07,0.038733391990008366
-249,-928,-254,True,1.3522813980632468e-07,0.8126241619352064
-407,-851,-254,False,-2.625800184352664e-07,0.7955580277857794
-286,-1088,-254,False,-4.988175678511332e-07,0.7944523574702066
-475,-960,-254,True,-4.212393485501557e-07,0.3705854683918496
-455,-882,-254,True,4.1900500116133046e-08,0.942970187703123
-359,-1202,-254,True,9.031068316535343e-07,0.20823747578316515
-445,-1132,-254,True,-6.348462191837007e-07,0.06357407822295595
-543,-900,-254,True,-4.012949205276874e-07,0.33513817634983634
-613,-966,-254,True,1.702041251724277e-08,0.9367394595095825
-375,-1170,-254,False,-1.1193197683044518e-07,0.8059527102751317
-325,-1162,-254,True,-1.0292814264899916e-09,0.9986305060876135
-276,-1091,-254,False,-5.453482306932522e-07,0.4411201026996493
-401,-924,-254,True,-8.362555603669181e-08,0.8741164065414574
-443,-1034,-254,False,4.96888237084914e-07,0.3056635838449227
-337,-840,-254,True,1.3667355608732507e-07,0.6592050035695542
-371,-840,-254,True,-7.036324431370411e-08,0.8478169810206716
-573,-864,-254,True,3.576071876486865e-07,0.34741915893598474
-319,-1008,-254,True,-3.038127821772964e-07,0.716976287017645
-405,-868,-254,True,-1.524279613262699e-07,0.8071410639861389
-409,-954,-254,False,-1.1864325834330598e-07,0.8371975509452975
-419,-984,-254,False,-6.353897462450497e-07,0.1991752474206424
-245,-906,-254,False,-8.090042495262832e-07,0.3693811925830175
-323,-1026,-254,False,-4.2188348721674055e-08,0.9500187671280881
-429,-899,-254,False,-1.1932559150910946e-07,0.9212007725306846
-593,-882,-254,True,1.850510698378343e-07,0.6355278590380324
-333,-1044,-254,False,-4.256085185582948e-07,0.7823265646949528
-385,-964,-254,True,-1.0045344044980131e-07,0.9036007536135235
-237,-1124,-254,False,-1.1392820581442431e-07,0.8702271957895731
-289,-1085,-254,False,-7.774641996358504e-08,0.9687396241557439
-477,-1094,-254,True,-3.8530844682987034e-07,0.5798870446803327
-300,-1104,-254,False,-9.21047631113003e-07,0.5206043868052221
-328,-1010,-254,False,1.274028104734135e-06,0.5484799365744577
-227,-990,-254,False,-1.4901765245608026e-06,0.0512963372247195
-333,-1144,-254,False,-6.48210292419278e-07,0.18360871134999185
-287,-888,-254,True,-7.315556898894895e-07,0.16455880656647318
-347,-1078,-254,True,5.483830794254191e-07,0.3709681039527124
-416,-897,-254,False,-2.183478228051329e-06,0.1768259337467603
-517,-1080,-254,True,2.9745988428240223e-07,0.7072375430436917
-281,-982,-254,False,1.0640988221900392e-07,0.7901073106067948
-627,-1162,-254,True,-1.2086208874523554e-07,0.22620348513960792
-297,-1114,-254,True,-9.703846870294043e-08,0.8722607709690628
-463,-1208,-254,False,1.5861001021622485e-07,0.7641161245746076
-403,-1180,-254,True,-1.8272742914111036e-07,0.5829717289144988
-507,-1032,-254,True,-4.475545780519751e-07,0.5660730006309379
-405,-1132,-254,True,3.678615574688083e-08,0.947616035106372
-395,-1050,-254,False,-1.3300193143687653e-06,0.5240991078031563
-489,-1018,-254,False,1.1154006321083101e-07,0.8887469808454426
-369,-854,-254,True,1.1611424727741748e-07,0.7880401677503497
-549,-1118,-254,False,-1.21841884919287e-07,0.7868345956542112
-613,-820,-254,True,1.0101845745113005e-07,0.5598114172552459
-491,-1098,-254,False,2.4965289234992347e-07,0.8127100781565244
-345,-1126,-254,True,-6.868386672846855e-07,0.3673047709172632
-511,-1180,-254,True,-2.768456070600864e-07,0.5502664791117597
-405,-871,-254,False,1.070717032295327e-06,0.4535518382397613
-317,-836,-254,True,-5.339632018947478e-08,0.8773981373304709
-531,-1180,-254,True,-1.0534466472476806e-07,0.6264505189271101
-505,-1072,-254,False,-1.252871174262269e-06,0.4856047443631887
-331,-1034,-254,True,5.405201157552119e-07,0.3941439116193626
-287,-1174,-254,True,-3.776036937200326e-07,0.357024213296223
-547,-1040,-254,False,5.210724377555682e-07,0.5884035674765853
-413,-902,-254,True,2.3601063938974398e-08,0.9625353136188324
-527,-1200,-254,False,-1.4054978189180449e-07,0.564307523026338
-567,-1140,-254,True,-2.88620025513336e-07,0.4733388447078506
-561,-816,-254,True,1.3289399167715164e-07,0.8017431239892182
-425,-826,-254,True,-2.4013113653146665e-07,0.7423081350556859
-325,-1016,-254,True,2.575852349789435e-07,0.7060448854490631
-359,-900,-254,True,7.598078715571297e-08,0.8244065519919621
-427,-1122,-254,True,2.5511690739306794e-07,0.5180714613051127
-351,-924,-254,True,-5.129109559210697e-07,0.19075253069598713
-376,-1056,-254,False,-8.430941476418235e-07,0.5695081312009282
-332,-963,-254,False,-3.2958521348412346e-07,0.7446230307738917
-555,-948,-254,True,-4.9195627000497774e-08,0.8616079147164065
-305,-980,-254,True,-4.1216965364448093e-07,0.4276461468668492
-501,-1164,-254,True,1.336964519035795e-07,0.7640153680833974
-486,-1061,-254,False,9.424998541810734e-07,0.6149980116814252
-453,-952,-254,False,-5.759939747366218e-07,0.480658186999817
-405,-819,-254,False,6.4369507537519e-07,0.48360177715959674
-493,-974,-254,True,-1.0294783081233766e-08,0.9766024590832855
